Date,ATVI,ADBE,AKAM,ALTR,AMZN,AMGN,AAPL,ADSK,BBBY,BIIB,INTC,CHRW,LEAP,CELG,FMCN,CHKP,CTAS,CSCO,COST,DELL,DISH,EBAY,EXPD,FAST,FLIR,GRMN,GOOG,HSIC,INFY,INTU,ISRG,KLAC,QCOM,LOGI,TEVA,MNST,NTAP,NVDA,ORCL,PDCO,WYNN,XLNX,SIRI,CMCSA,MSFT,MCHP,VRSN,VMED,^IXIC
2008-01-15,13.274999618530273,37.91999816894531,26.950000762939453,,80.23999786376953,47.380001068115234,24.148571014404297,42.650001525878906,25.809999465942383,59.310001373291016,22.690000534057617,47.83000183105469,44.65999984741211,26.739999771118164,51.68000030517578,21.420000076293945,31.420000076293945,25.850000381469727,63.97999954223633,,28.81999969482422,11.763467788696289,41.52000045776367,8.904999732971191,31.18000030517578,65.62000274658203,317.6344299316406,24.16862678527832,4.886250019073486,30.600000381469727,85.40666961669922,41.43000030517578,39.349998474121094,30.100000381469727,47.0,7.051666736602783,22.559999465942383,26.729999542236328,21.309999465942383,33.34000015258789,97.6500015258789,19.059999465942383,2.8399999141693115,8.835000038146973,34.0,28.899999618530273,34.43000030517578,13.350000381469727,2417.590087890625
2008-01-16,13.515000343322754,37.70000076293945,25.8799991607666,,80.3499984741211,47.4900016784668,22.805713653564453,42.4900016784668,26.850000381469727,59.9900016784668,19.8799991607666,49.0,46.41999816894531,27.329999923706055,48.90999984741211,21.760000228881836,32.4900016784668,25.149999618530273,64.0999984741211,,28.639999389648438,11.82239055633545,42.45000076293945,8.78499984741211,32.130001068115234,61.900001525878906,306.824951171875,24.580392837524414,4.829999923706055,31.780000686645508,88.3499984741211,43.619998931884766,39.959999084472656,29.420000076293945,47.45000076293945,6.666666507720947,22.200000762939453,23.709999084472656,21.920000076293945,34.369998931884766,102.66999816894531,19.610000610351562,2.75,9.09000015258789,33.22999954223633,28.829999923706055,33.9900016784668,13.75,2394.590087890625
2008-01-17,13.404999732971191,35.54999923706055,26.639999389648438,,80.12000274658203,47.41999816894531,22.984285354614258,40.88999938964844,26.860000610351562,61.04999923706055,19.329999923706055,47.369998931884766,43.400001525878906,27.809999465942383,45.56999969482422,21.170000076293945,31.420000076293945,24.329999923706055,64.30000305175781,,28.149999618530273,11.835017204284668,41.61000061035156,8.282500267028809,30.860000610351562,64.1500015258789,299.27325439453125,24.564706802368164,4.832499980926514,30.520000457763672,87.11333465576172,42.56999969482422,39.060001373291016,26.510000228881836,47.84000015258789,6.691666603088379,21.940000534057617,23.299999237060547,21.40999984741211,33.900001525878906,96.88999938964844,19.139999389648438,2.690000057220459,8.704999923706055,33.11000061035156,28.149999618530273,32.439998626708984,13.550000190734863,2346.89990234375
2008-01-18,13.449999809265137,35.33000183105469,27.0,,79.76000213623047,47.45000076293945,23.051427841186523,41.2400016784668,27.049999237060547,59.90999984741211,19.0,48.560001373291016,42.40999984741211,27.375,47.81999969482422,20.899999618530273,31.6299991607666,24.299999237060547,64.52999877929688,,27.950000762939453,11.92340087890625,43.5099983215332,8.40250015258789,31.34000015258789,62.9900016784668,299.0042724609375,24.66666603088379,4.752500057220459,30.59000015258789,87.3566665649414,43.72999954223633,38.349998474121094,28.25,48.119998931884766,6.828333377838135,22.049999237060547,24.84000015258789,21.579999923706055,33.95000076293945,101.43000030517578,21.530000686645508,2.8299999237060547,8.515000343322754,33.0099983215332,28.489999771118164,33.540000915527344,13.880000114440918,2340.02001953125
2008-01-22,13.25,34.0,27.479999542236328,,78.4800033569336,45.400001525878906,22.234285354614258,40.11000061035156,29.260000228881836,56.709999084472656,18.610000610351562,47.40999984741211,38.54999923706055,26.139999389648438,45.9900016784668,20.90999984741211,30.899999618530273,23.479999542236328,66.13999938964844,,28.1299991607666,11.460437774658203,42.709999084472656,9.414999961853027,30.25,59.36000061035156,291.0839538574219,23.839216232299805,4.741250038146973,28.979999542236328,87.27999877929688,42.560001373291016,36.93000030517578,27.100000381469727,45.880001068115234,6.663333415985107,21.139999389648438,23.600000381469727,20.219999313354492,32.720001220703125,101.37999725341797,21.100000381469727,2.6500000953674316,8.324999809265137,31.959999084472656,26.860000610351562,32.599998474121094,13.470000267028809,2292.27001953125
2008-01-23,13.329999923706055,34.349998474121094,27.790000915527344,,73.97000122070312,44.75,19.867143630981445,40.75,31.3799991607666,59.22999954223633,19.979999542236328,51.0099983215332,37.119998931884766,26.799999237060547,47.31999969482422,21.200000762939453,32.4900016784668,24.030000686645508,68.61000061035156,,28.610000610351562,12.180134773254395,47.22999954223633,9.992500305175781,29.709999084472656,64.5999984741211,273.28564453125,23.843137741088867,4.846250057220459,29.459999084472656,90.28666687011719,42.7400016784668,36.630001068115234,27.40999984741211,44.779998779296875,6.793333530426025,20.3799991607666,24.030000686645508,20.610000610351562,32.279998779296875,109.95999908447266,21.5,2.8399999141693115,8.630000114440918,31.93000030517578,27.649999618530273,31.56999969482422,14.050000190734863,2316.409912109375
2008-01-24,13.369999885559082,34.63999938964844,30.389999389648438,,77.66999816894531,46.119998931884766,19.371429443359375,42.439998626708984,30.719999313354492,58.130001068115234,20.690000534057617,49.7400016784668,39.13999938964844,26.045000076293945,50.400001525878906,21.530000686645508,31.469999313354492,25.110000610351562,67.1500015258789,,28.399999618530273,11.439393997192383,44.36000061035156,10.050000190734863,30.229999542236328,67.80999755859375,286.17236328125,23.48627471923828,4.918749809265137,29.540000915527344,90.0,41.970001220703125,40.40999984741211,27.350000381469727,45.130001068115234,7.014999866485596,22.200000762939453,25.8700008392334,20.610000610351562,31.969999313354492,108.8499984741211,22.1200008392334,2.950000047683716,8.720000267028809,33.25,29.1299991607666,32.9900016784668,14.880000114440918,2360.919921875
2008-01-25,13.220000267028809,34.84000015258789,29.510000228881836,,77.5999984741211,48.13999938964844,18.572856903076172,41.29999923706055,29.360000610351562,58.91999816894531,20.0,49.619998931884766,38.95000076293945,25.735000610351562,48.790000915527344,20.959999084472656,30.950000762939453,24.200000762939453,65.45999908447266,,28.149999618530273,11.29208755493164,44.7400016784668,9.767499923706055,30.6299991607666,64.94000244140625,282.1424560546875,22.941177368164062,4.90625,29.610000610351562,89.66666412353516,42.16999816894531,40.0,27.31999969482422,44.18000030517578,6.831666469573975,22.229999542236328,24.950000762939453,20.280000686645508,31.479999542236328,104.0199966430664,21.350000381469727,2.890000104904175,8.609999656677246,32.939998626708984,30.280000686645508,32.40999984741211,14.779999732971191,2326.199951171875
2008-01-28,13.484999656677246,35.150001525878906,30.1299991607666,,75.81999969482422,47.86000061035156,18.572856903076172,41.13999938964844,30.649999618530273,58.130001068115234,20.290000915527344,50.29999923706055,39.79999923706055,26.989999771118164,48.75,20.75,31.81999969482422,24.100000381469727,66.36000061035156,,28.790000915527344,11.30892276763916,45.52000045776367,10.020000457763672,30.739999771118164,68.22000122070312,276.951904296875,22.84705924987793,4.963749885559082,29.600000381469727,92.52333068847656,43.09000015258789,40.5,28.270000457763672,43.9900016784668,6.965000152587891,22.829999923706055,24.649999618530273,20.260000228881836,31.43000030517578,110.33000183105469,21.889999389648438,3.0799999237060547,8.845000267028809,32.720001220703125,30.760000228881836,33.029998779296875,15.430000305175781,2349.909912109375
2008-01-29,13.114999771118164,35.540000915527344,29.719999313354492,,73.94999694824219,48.0,18.79142951965332,40.779998779296875,31.229999542236328,61.04999923706055,20.5,50.810001373291016,38.849998474121094,27.139999389648438,45.04999923706055,20.950000762939453,31.889999389648438,24.059999465942383,66.68000030517578,,28.940000534057617,10.993266105651855,45.77000045776367,10.015000343322754,30.8700008392334,70.20999908447266,274.23211669921875,22.850980758666992,5.026249885559082,30.100000381469727,81.43333435058594,42.34000015258789,40.29999923706055,29.290000915527344,44.38999938964844,6.933333396911621,23.030000686645508,25.40999984741211,20.06999969482422,32.0,111.95999908447266,21.6299991607666,3.0999999046325684,8.979999542236328,32.599998474121094,31.510000228881836,33.83000183105469,16.200000762939453,2358.06005859375
2008-01-30,13.069999694824219,35.939998626708984,29.5,,74.20999908447266,47.279998779296875,18.882856369018555,40.970001220703125,30.920000076293945,60.0,20.690000534057617,53.95000076293945,38.95000076293945,26.979999542236328,45.52000045776367,21.18000030517578,32.0099983215332,24.360000610351562,66.2300033569336,,28.389999389648438,11.069023132324219,46.279998779296875,9.975000381469727,30.209999084472656,70.33999633789062,273.1112976074219,22.33333396911621,4.987500190734863,30.450000762939453,78.33333587646484,41.900001525878906,40.279998779296875,29.989999771118164,44.81999969482422,6.201666831970215,23.219999313354492,25.190000534057617,20.270000457763672,31.549999237060547,109.7300033569336,22.030000686645508,3.059999942779541,8.824999809265137,32.20000076293945,32.47999954223633,33.5099983215332,16.450000762939453,2349.0
2008-01-31,12.9350004196167,34.93000030517578,30.200000762939453,,77.69999694824219,46.59000015258789,19.337142944335938,41.150001525878906,32.20000076293945,60.95000076293945,21.100000381469727,55.540000915527344,41.349998474121094,28.05500030517578,48.04999923706055,21.299999237060547,32.81999969482422,24.5,67.94000244140625,,28.239999771118164,11.317339897155762,47.290000915527344,10.102499961853027,30.280000686645508,72.1500015258789,281.09637451171875,22.796077728271484,5.175000190734863,30.690000534057617,84.66666412353516,41.779998779296875,42.41999816894531,30.31999969482422,46.040000915527344,6.426666736602783,23.219999313354492,24.59000015258789,20.549999237060547,32.040000915527344,114.9800033569336,21.8700008392334,3.200000047683716,9.079999923706055,32.599998474121094,31.90999984741211,33.91999816894531,16.850000381469727,2389.860107421875
2008-02-01,13.21500015258789,34.47999954223633,31.040000915527344,,74.62999725341797,47.36000061035156,19.10714340209961,41.959999084472656,32.380001068115234,61.7599983215332,21.770000457763672,56.27000045776367,43.22999954223633,29.850000381469727,49.869998931884766,21.709999084472656,33.349998474121094,24.940000534057617,67.79000091552734,,31.170000076293945,12.125420570373535,46.970001220703125,10.477499961853027,32.59000015258789,70.0999984741211,256.98675537109375,22.737255096435547,5.4375,31.15999984741211,101.87000274658203,44.119998931884766,42.20000076293945,30.459999084472656,45.58000183105469,6.5316667556762695,23.780000686645508,26.860000610351562,20.68000030517578,32.7599983215332,116.83000183105469,23.329999923706055,3.309999942779541,9.274999618530273,30.450000762939453,32.40999984741211,35.849998474121094,16.690000534057617,2413.360107421875
2008-02-04,12.954999923706055,35.209999084472656,30.049999237060547,,73.94999694824219,47.18000030517578,18.80714225769043,41.220001220703125,30.739999771118164,63.290000915527344,21.200000762939453,54.849998474121094,43.369998931884766,28.645000457763672,50.40999984741211,22.079999923706055,32.06999969482422,23.81999969482422,66.9800033569336,,30.329999923706055,12.125420570373535,45.97999954223633,10.25,32.52000045776367,69.66000366210938,246.78997802734375,22.74117660522461,5.336249828338623,31.110000610351562,102.5,43.16999816894531,41.849998474121094,29.760000228881836,46.45000076293945,6.676666736602783,23.510000228881836,26.020000457763672,20.200000762939453,32.47999954223633,111.47000122070312,22.229999542236328,3.2699999809265137,9.079999923706055,30.190000534057617,31.979999542236328,35.150001525878906,16.6200008392334,2382.85009765625
2008-02-05,12.904999732971191,33.959999084472656,29.950000762939453,,72.08999633789062,46.310001373291016,18.479999542236328,39.849998474121094,29.56999969482422,60.52000045776367,20.1200008392334,54.75,40.599998474121094,27.80500030517578,45.29999923706055,21.149999618530273,31.110000610351562,23.260000228881836,64.87000274658203,,29.6299991607666,11.691919326782227,44.869998931884766,9.96500015258789,31.559999465942383,63.779998779296875,252.4537353515625,22.301959991455078,4.981249809265137,29.8700008392334,102.62666320800781,41.650001525878906,40.720001220703125,27.350000381469727,45.97999954223633,6.493333339691162,22.520000457763672,24.389999389648438,19.260000228881836,31.530000686645508,119.36000061035156,21.6200008392334,3.119999885559082,8.720000267028809,29.06999969482422,30.729999542236328,33.83000183105469,15.779999732971191,2309.570068359375
2008-02-06,12.954999923706055,32.7599983215332,29.729999542236328,,68.48999786376953,46.529998779296875,17.428571701049805,38.720001220703125,29.040000915527344,60.52000045776367,19.920000076293945,54.13999938964844,41.22999954223633,28.690000534057617,44.91999816894531,20.6299991607666,31.0,23.079999923706055,63.709999084472656,,28.700000762939453,11.696127891540527,44.47999954223633,9.75,31.850000381469727,63.40999984741211,249.91824340820312,22.156862258911133,4.976250171661377,29.31999969482422,97.92666625976562,41.0,39.650001525878906,27.15999984741211,46.20000076293945,6.324999809265137,21.610000610351562,24.309999465942383,19.68000030517578,31.600000381469727,115.37000274658203,20.959999084472656,3.130000114440918,8.760000228881836,28.520000457763672,30.299999237060547,32.56999969482422,15.15999984741211,2278.75
2008-02-07,13.145000457763672,32.619998931884766,32.40999984741211,,70.91000366210938,46.72999954223633,17.31999969482422,38.56999969482422,30.389999389648438,61.58000183105469,20.049999237060547,55.599998474121094,40.38999938964844,28.975000381469727,45.38999938964844,20.579999923706055,30.59000015258789,23.3799991607666,64.75,,29.450000762939453,11.717171669006348,46.0099983215332,10.217499732971191,31.93000030517578,66.1500015258789,251.53219604492188,22.521568298339844,4.992499828338623,29.260000228881836,99.55000305175781,41.369998931884766,40.939998626708984,27.56999969482422,46.52000045776367,6.481666564941406,21.84000015258789,24.549999237060547,19.200000762939453,31.739999771118164,120.58999633789062,21.209999084472656,3.130000114440918,8.6899995803833,28.1200008392334,30.770000457763672,33.16999816894531,14.380000114440918,2293.030029296875
2008-02-08,13.345000267028809,33.189998626708984,32.34000015258789,,73.5,46.560001373291016,17.92571449279785,38.939998626708984,29.8799991607666,61.5,20.270000457763672,54.060001373291016,39.59000015258789,29.184999465942383,45.9900016784668,20.8799991607666,30.43000030517578,23.540000915527344,63.2400016784668,,29.18000030517578,11.813973426818848,43.599998474121094,10.22249984741211,32.66999816894531,66.80999755859375,257.3802795410156,22.705883026123047,5.212500095367432,29.75,100.22666931152344,41.939998626708984,41.91999816894531,27.549999237060547,46.63999938964844,6.375,22.469999313354492,24.989999771118164,19.190000534057617,32.529998779296875,119.0,21.43000030517578,3.190000057220459,8.529999732971191,28.559999465942383,31.100000381469727,33.36000061035156,14.630000114440918,2304.85009765625
2008-02-11,13.515000343322754,33.84000015258789,34.0,,75.19000244140625,46.380001068115234,18.492856979370117,39.25,30.549999237060547,60.939998626708984,20.68000030517578,54.439998626708984,38.400001525878906,29.0049991607666,46.540000915527344,21.280000686645508,30.200000762939453,23.520000457763672,64.0,,29.190000534057617,11.856060981750488,44.79999923706055,10.507499694824219,32.939998626708984,66.12999725341797,259.60693359375,23.003921508789062,5.158750057220459,30.0,100.6066665649414,42.16999816894531,41.86000061035156,27.770000457763672,46.900001525878906,6.398333549499512,22.190000534057617,25.06999969482422,19.440000534057617,32.540000915527344,119.87999725341797,21.979999542236328,3.140000104904175,8.515000343322754,28.209999084472656,31.270000457763672,35.31999969482422,14.539999961853027,2320.06005859375
2008-02-12,13.289999961853027,34.380001068115234,33.13999938964844,,74.44999694824219,46.540000915527344,17.837142944335938,38.47999954223633,30.719999313354492,60.560001373291016,20.899999618530273,54.63999938964844,38.2400016784668,28.415000915527344,47.36000061035156,21.719999313354492,30.18000030517578,23.43000030517578,64.41000366210938,,29.5,11.662457466125488,40.95000076293945,10.412500381469727,32.599998474121094,65.5,258.0776672363281,23.160783767700195,5.233749866485596,30.059999465942383,98.8933334350586,41.70000076293945,40.939998626708984,27.34000015258789,46.529998779296875,6.449999809265137,21.530000686645508,26.0,19.40999984741211,33.349998474121094,119.83999633789062,21.8700008392334,3.0999999046325684,8.614999771118164,28.34000015258789,31.59000015258789,35.40999984741211,14.319999694824219,2320.0400390625
2008-02-13,13.579999923706055,35.0,34.2400016784668,,77.7300033569336,47.060001373291016,18.485713958740234,38.7400016784668,30.81999969482422,63.2400016784668,21.209999084472656,55.0,38.75,28.68000030517578,48.220001220703125,22.31999969482422,31.079999923706055,24.059999465942383,65.68000030517578,,30.6299991607666,11.721380233764648,40.91999816894531,10.774999618530273,33.150001525878906,65.6500015258789,266.3117980957031,23.4078426361084,5.261250019073486,31.489999771118164,102.84666442871094,42.91999816894531,42.0099983215332,27.729999542236328,47.63999938964844,6.421666622161865,23.040000915527344,27.020000457763672,19.65999984741211,33.380001068115234,110.91000366210938,22.459999084472656,3.180000066757202,8.904999732971191,28.959999084472656,31.709999084472656,36.720001220703125,14.819999694824219,2373.929931640625
2008-02-14,13.244999885559082,34.959999084472656,33.290000915527344,,75.80000305175781,46.77000045776367,18.20857048034668,38.70000076293945,29.90999984741211,62.869998931884766,20.459999084472656,54.029998779296875,36.95000076293945,28.079999923706055,47.16999816894531,21.969999313354492,30.0,23.530000686645508,64.01000213623047,,30.280000686645508,11.74663257598877,40.189998626708984,10.4350004196167,32.529998779296875,65.5199966430664,265.1312255859375,23.60784339904785,5.193749904632568,30.469999313354492,100.02666473388672,41.5,40.869998931884766,27.579999923706055,47.040000915527344,6.320000171661377,21.690000534057617,22.610000610351562,19.09000015258789,33.38999938964844,107.4000015258789,21.829999923706055,3.190000057220459,9.619999885559082,28.5,31.270000457763672,35.65999984741211,14.420000076293945,2332.5400390625
2008-02-15,13.494999885559082,34.66999816894531,33.77000045776367,,72.95999908447266,46.63999938964844,17.804285049438477,38.150001525878906,29.25,62.20000076293945,20.110000610351562,53.83000183105469,37.970001220703125,27.854999542236328,46.58000183105469,21.860000610351562,29.780000686645508,23.299999237060547,63.91999816894531,,30.440000534057617,11.696127891540527,41.36000061035156,10.257499694824219,31.6200008392334,66.3499984741211,263.8310852050781,23.3137264251709,5.144999980926514,30.3799991607666,101.08999633789062,40.88999938964844,42.20000076293945,26.809999465942383,46.90999984741211,6.681666851043701,21.399999618530273,22.270000457763672,19.09000015258789,33.36000061035156,104.62000274658203,21.56999969482422,3.2300000190734863,10.095000267028809,28.420000076293945,30.780000686645508,36.209999084472656,14.300000190734863,2321.800048828125
2008-02-19,13.270000457763672,34.900001525878906,32.630001068115234,,72.08000183105469,46.86000061035156,17.454286575317383,37.900001525878906,28.040000915527344,60.66999816894531,20.15999984741211,53.88999938964844,38.0,28.049999237060547,48.4900016784668,21.670000076293945,29.469999313354492,22.8799991607666,62.83000183105469,,30.329999923706055,11.641413688659668,40.47999954223633,10.3149995803833,31.479999542236328,69.5,253.5247344970703,23.525489807128906,5.130000114440918,30.229999542236328,96.83333587646484,40.060001373291016,41.95000076293945,26.420000076293945,47.790000915527344,6.885000228881836,21.309999465942383,21.940000534057617,19.020000457763672,34.040000915527344,105.51000213623047,21.56999969482422,3.0999999046325684,10.234999656677246,28.170000076293945,30.270000457763672,36.380001068115234,14.020000457763672,2306.199951171875
2008-02-20,13.574999809265137,35.04999923706055,33.209999084472656,,73.63999938964844,47.349998474121094,17.68857192993164,38.38999938964844,29.149999618530273,61.2400016784668,20.3799991607666,54.290000915527344,37.560001373291016,27.434999465942383,48.2599983215332,22.229999542236328,30.0,23.200000762939453,64.55999755859375,,30.739999771118164,11.464646339416504,41.61000061035156,10.712499618530273,30.770000457763672,64.47000122070312,253.5496368408203,24.043136596679688,5.15500020980835,30.459999084472656,97.1433334350586,42.310001373291016,43.369998931884766,26.530000686645508,47.95000076293945,7.113333225250244,21.440000534057617,21.780000686645508,19.43000030517578,34.38999938964844,107.19999694824219,21.889999389648438,3.0,10.074999809265137,28.219999313354492,31.079999923706055,36.060001373291016,14.229999542236328,2327.10009765625
